id,user_id,category_id,amount,date,description,type
552,1,25,177.54,1685919600,Transaction description552,Income
553,1,22,57.16,1667952000,Transaction description553,Expense
554,1,18,154.84,1729378800,Transaction description554,Income
555,1,23,63.71,1645401600,Transaction description555,Income
556,1,7,180.32,1676678400,Transaction description556,Income
557,1,4,309.95,1646265600,Transaction description557,Expense
558,1,16,91.59,1714345200,Transaction description558,Income
559,1,21,398.05,1656543600,Transaction description559,Income
560,1,18,200.88,1722639600,Transaction description560,Income
561,1,27,141.17,1689289200,Transaction description561,Expense
562,1,17,323.28,1688166000,Transaction description562,Expense
563,1,2,80.92,1699142400,Transaction description563,Expense
564,1,9,401.25,1654815600,Transaction description564,Income
565,1,11,253.58,1711843200,Transaction description565,Expense
566,1,22,203.31,1699660800,Transaction description566,Income
567,1,13,220.34,1674432000,Transaction description567,Expense
568,1,30,163.48,1700438400,Transaction description568,Expense
569,1,28,482.76,1719356400,Transaction description569,Expense
570,1,15,226.43,1685574000,Transaction description570,Expense
571,1,29,307.72,1708560000,Transaction description571,Income
572,1,13,132.97,1706140800,Transaction description572,Expense
573,1,24,438.79,1680994800,Transaction description573,Income
574,1,10,443.54,1690066800,Transaction description574,Expense
575,1,8,157.22,1672876800,Transaction description575,Expense
576,1,4,163.5,1673827200,Transaction description576,Income
577,1,6,207.28,1728428400,Transaction description577,Income
578,1,26,232.72,1708819200,Transaction description578,Income
579,1,1,36.86,1660604400,Transaction description579,Income
580,1,5,247.58,1689375600,Transaction description580,Income
581,1,27,205.69,1688684400,Transaction description581,Income
582,1,31,20.04,1695337200,Transaction description582,Income
583,1,12,350.68,1667260800,Transaction description583,Expense
584,1,13,343.74,1730678400,Transaction description584,Income
585,1,10,414.27,1718060400,Transaction description585,Expense
586,1,27,473.86,1700697600,Transaction description586,Expense
587,1,14,469.37,1718578800,Transaction description587,Expense
588,1,2,11.85,1729983600,Transaction description588,Income
589,1,9,89.18,1708646400,Transaction description589,Income
590,1,19,244.81,1652828400,Transaction description590,Income
591,1,4,210.4,1687474800,Transaction description591,Expense
592,1,29,468.03,1723676400,Transaction description592,Income
593,1,14,451.26,1660172400,Transaction description593,Income
594,1,4,444.97,1700870400,Transaction description594,Income
595,1,15,457.54,1644364800,Transaction description595,Expense
596,1,26,361.78,1728255600,Transaction description596,Expense
597,1,22,387.57,1727910000,Transaction description597,Income
598,1,15,200.7,1659913200,Transaction description598,Expense
599,1,21,148.53,1714604400,Transaction description599,Expense
600,1,4,351.02,1693609200,Transaction description600,Income
601,1,20,419.89,1706054400,Transaction description601,Income
602,1,15,305.71,1694041200,Transaction description602,Expense
603,1,8,437.59,1684537200,Transaction description603,Income
604,1,5,32.36,1683932400,Transaction description604,Expense
605,1,28,435.56,1689289200,Transaction description605,Income
606,1,5,93.02,1726873200,Transaction description606,Expense
607,1,31,305.11,1688166000,Transaction description607,Expense
608,1,4,405.78,1720566000,Transaction description608,Income
609,1,21,257.57,1658185200,Transaction description609,Income
610,1,5,164.86,1662246000,Transaction description610,Expense
611,1,19,423.64,1710806400,Transaction description611,Income
612,1,14,445.69,1696287600,Transaction description612,Income
613,1,9,89.44,1721862000,Transaction description613,Expense
614,1,12,255.9,1718665200,Transaction description614,Expense
615,1,6,345.95,1666566000,Transaction description615,Expense
616,1,13,17.35,1722812400,Transaction description616,Expense
617,1,2,83.75,1728860400,Transaction description617,Income
618,1,21,155.13,1651878000,Transaction description618,Expense
619,1,22,450.33,1717110000,Transaction description619,Expense
620,1,26,345.25,1670457600,Transaction description620,Income
621,1,25,261.94,1710633600,Transaction description621,Expense
622,1,18,250.18,1664665200,Transaction description622,Expense
623,1,18,101.45,1694732400,Transaction description623,Expense
624,1,2,345.9,1722294000,Transaction description624,Income
625,1,17,32.64,1699315200,Transaction description625,Income
626,1,8,475.75,1664665200,Transaction description626,Income
627,1,10,345.05,1708992000,Transaction description627,Income
628,1,17,492.37,1720479600,Transaction description628,Income
629,1,13,488.94,1679011200,Transaction description629,Income
630,1,7,154.07,1720825200,Transaction description630,Income
631,1,19,367.86,1661209200,Transaction description631,Income
632,1,26,250.8,1716937200,Transaction description632,Income
633,1,2,202.42,1668729600,Transaction description633,Income
634,1,5,151.99,1714863600,Transaction description634,Income
635,1,28,428.36,1675123200,Transaction description635,Expense
636,1,14,440.85,1711152000,Transaction description636,Income
637,1,25,301.02,1712962800,Transaction description637,Expense
638,1,28,10.71,1651186800,Transaction description638,Income
639,1,21,413.14,1678320000,Transaction description639,Income
640,1,16,92.82,1683327600,Transaction description640,Expense
641,1,31,386.68,1677715200,Transaction description641,Expense
642,1,16,306.0,1712617200,Transaction description642,Expense
643,1,29,161.3,1722639600,Transaction description643,Expense
644,1,29,442.05,1666134000,Transaction description644,Income
645,1,14,267.19,1645228800,Transaction description645,Expense
646,1,25,168.43,1670025600,Transaction description646,Income
647,1,1,313.77,1654988400,Transaction description647,Income
648,1,23,282.04,1658444400,Transaction description648,Expense
649,1,27,273.41,1643846400,Transaction description649,Expense
650,1,27,378.19,1695682800,Transaction description650,Expense
651,1,22,361.63,1654470000,Transaction description651,Expense
652,1,16,215.43,1719961200,Transaction description652,Expense
653,1,1,385.55,1728342000,Transaction description653,Income
654,1,3,116.34,1698883200,Transaction description654,Expense
655,1,21,117.39,1691535600,Transaction description655,Income
656,1,12,126.96,1687302000,Transaction description656,Income
657,1,9,342.94,1659999600,Transaction description657,Income
658,1,26,188.97,1721775600,Transaction description658,Expense
659,1,26,294.7,1718751600,Transaction description659,Income
660,1,24,186.86,1644105600,Transaction description660,Expense
661,1,16,175.59,1691103600,Transaction description661,Expense
662,1,12,417.57,1692313200,Transaction description662,Expense
663,1,14,489.93,1715554800,Transaction description663,Expense
664,1,15,217.41,1726441200,Transaction description664,Income
665,1,20,113.53,1674691200,Transaction description665,Expense
666,1,13,124.32,1709942400,Transaction description666,Expense
667,1,15,11.78,1673568000,Transaction description667,Expense
668,1,7,437.37,1696201200,Transaction description668,Income
669,1,14,371.79,1667174400,Transaction description669,Income
670,1,6,445.4,1667865600,Transaction description670,Income
671,1,9,381.3,1690844400,Transaction description671,Income
672,1,8,308.41,1702857600,Transaction description672,Expense
673,1,23,489.54,1686697200,Transaction description673,Income
674,1,4,494.42,1669248000,Transaction description674,Income
675,1,4,130.69,1680303600,Transaction description675,Expense
676,1,1,176.06,1653174000,Transaction description676,Income
677,1,5,306.13,1727305200,Transaction description677,Income
678,1,4,45.35,1727564400,Transaction description678,Income
679,1,10,237.31,1667692800,Transaction description679,Income
680,1,31,368.14,1643414400,Transaction description680,Expense
681,1,3,420.37,1713740400,Transaction description681,Income
682,1,28,435.44,1652223600,Transaction description682,Income
683,1,5,414.16,1662246000,Transaction description683,Expense
684,1,12,352.96,1714777200,Transaction description684,Income
685,1,31,433.07,1692745200,Transaction description685,Income
686,1,10,489.19,1702771200,Transaction description686,Income
687,1,2,439.31,1703635200,Transaction description687,Income
688,1,14,318.44,1683673200,Transaction description688,Income
689,1,32,431.62,1661727600,Transaction description689,Income
690,1,5,196.73,1665183600,Transaction description690,Income
691,1,2,55.91,1674432000,Transaction description691,Income
692,1,27,463.22,1675641600,Transaction description692,Income
693,1,28,261.35,1659654000,Transaction description693,Expense
694,1,17,395.28,1690844400,Transaction description694,Income
695,1,17,60.18,1662505200,Transaction description695,Income
696,1,25,458.33,1719529200,Transaction description696,Income
697,1,6,303.66,1719788400,Transaction description697,Expense
698,1,18,266.77,1689375600,Transaction description698,Expense
699,1,23,336.34,1682118000,Transaction description699,Expense
700,1,7,273.12,1688166000,Transaction description700,Expense
701,1,26,227.07,1669593600,Transaction description701,Expense
702,1,5,264.37,1686697200,Transaction description702,Income
703,1,17,312.41,1701475200,Transaction description703,Income
704,1,27,96.92,1663974000,Transaction description704,Expense
705,1,16,128.15,1696806000,Transaction description705,Expense
706,1,6,259.38,1686956400,Transaction description706,Income
707,1,11,290.37,1711584000,Transaction description707,Income
708,1,27,257.9,1688252400,Transaction description708,Income
709,1,30,71.38,1699660800,Transaction description709,Expense
710,1,29,58.89,1657494000,Transaction description710,Income
711,1,12,45.52,1714431600,Transaction description711,Expense
712,1,16,53.8,1699660800,Transaction description712,Expense
713,1,30,184.78,1677024000,Transaction description713,Income
714,1,10,184.91,1688166000,Transaction description714,Expense
715,1,29,145.99,1701820800,Transaction description715,Expense
716,1,3,316.81,1724281200,Transaction description716,Income
717,1,13,111.58,1703030400,Transaction description717,Income
718,1,31,321.65,1643155200,Transaction description718,Expense
719,1,5,425.97,1726095600,Transaction description719,Expense
720,1,3,45.97,1683846000,Transaction description720,Expense
721,1,20,102.56,1680390000,Transaction description721,Expense
722,1,19,30.13,1714950000,Transaction description722,Expense
723,1,25,80.72,1697238000,Transaction description723,Expense
724,1,24,25.33,1677801600,Transaction description724,Income
725,1,19,125.28,1668643200,Transaction description725,Expense
726,1,20,183.49,1669766400,Transaction description726,Expense
727,1,3,82.95,1654988400,Transaction description727,Expense
728,1,28,443.03,1707868800,Transaction description728,Income
729,1,19,260.41,1698534000,Transaction description729,Expense
730,1,6,141.18,1654383600,Transaction description730,Expense
731,1,6,17.84,1700179200,Transaction description731,Expense
732,1,18,280.02,1664319600,Transaction description732,Income
733,1,15,209.97,1704931200,Transaction description733,Income
734,1,30,235.97,1666998000,Transaction description734,Expense
735,1,25,102.69,1653951600,Transaction description735,Income
736,1,1,18.05,1650409200,Transaction description736,Income
737,1,31,192.56,1643068800,Transaction description737,Income
738,1,29,161.75,1686092400,Transaction description738,Income
739,1,24,230.07,1663110000,Transaction description739,Income
740,1,22,496.77,1689116400,Transaction description740,Income
741,1,12,161.15,1679011200,Transaction description741,Expense
742,1,8,446.45,1715209200,Transaction description742,Expense
743,1,15,335.92,1641945600,Transaction description743,Income
744,1,4,350.21,1668988800,Transaction description744,Income
745,1,7,38.4,1723762800,Transaction description745,Income
746,1,4,297.25,1665874800,Transaction description746,Income
747,1,25,20.23,1688252400,Transaction description747,Expense
748,1,13,243.95,1670976000,Transaction description748,Expense
749,1,17,250.02,1718319600,Transaction description749,Expense
750,1,5,37.88,1684105200,Transaction description750,Income
751,1,1,116.65,1722466800,Transaction description751,Expense
752,1,11,54.82,1691017200,Transaction description752,Expense
753,1,26,113.92,1681772400,Transaction description753,Expense
754,1,19,328.93,1648854000,Transaction description754,Income
755,1,31,243.86,1650754800,Transaction description755,Expense
756,1,2,378.65,1693004400,Transaction description756,Expense
757,1,31,203.12,1712790000,Transaction description757,Income
758,1,1,135.57,1690153200,Transaction description758,Income
759,1,14,76.89,1705968000,Transaction description759,Income
760,1,17,330.45,1705276800,Transaction description760,Expense
761,1,5,101.26,1683327600,Transaction description761,Income
762,1,11,258.67,1642032000,Transaction description762,Expense
763,1,3,235.03,1727564400,Transaction description763,Income
764,1,7,209.48,1661295600,Transaction description764,Income
765,1,15,252.79,1730592000,Transaction description765,Income
766,1,20,79.41,1680217200,Transaction description766,Expense
767,1,25,325.35,1653519600,Transaction description767,Income
768,1,8,223.8,1668556800,Transaction description768,Income
769,1,4,446.99,1715122800,Transaction description769,Income
770,1,5,100.95,1659308400,Transaction description770,Income
771,1,26,26.28,1716937200,Transaction description771,Income
772,1,20,291.86,1681513200,Transaction description772,Expense
773,1,17,306.61,1727132400,Transaction description773,Income
774,1,23,458.03,1722985200,Transaction description774,Expense
775,1,29,226.66,1649113200,Transaction description775,Income
776,1,1,27.91,1698883200,Transaction description776,Expense
777,1,30,180.09,1722207600,Transaction description777,Income
778,1,31,496.51,1728774000,Transaction description778,Income
779,1,10,28.1,1646352000,Transaction description779,Expense
780,1,16,460.54,1723762800,Transaction description780,Expense
781,1,3,145.56,1674950400,Transaction description781,Expense
782,1,19,370.52,1723158000,Transaction description782,Income
783,1,12,111.98,1649372400,Transaction description783,Income
784,1,18,450.59,1710547200,Transaction description784,Income
785,1,32,421.05,1701648000,Transaction description785,Income
786,1,7,255.64,1723330800,Transaction description786,Income
787,1,32,152.04,1650322800,Transaction description787,Expense
788,1,5,62.12,1713567600,Transaction description788,Income
789,1,14,228.48,1711584000,Transaction description789,Expense
790,1,29,141.85,1725058800,Transaction description790,Income
791,1,10,191.77,1699142400,Transaction description791,Expense
792,1,1,376.67,1678752000,Transaction description792,Income
793,1,1,38.24,1689289200,Transaction description793,Income
794,1,21,211.52,1710892800,Transaction description794,Expense
795,1,28,271.81,1673049600,Transaction description795,Income
796,1,9,250.27,1649458800,Transaction description796,Income
797,1,9,48.08,1724972400,Transaction description797,Income
798,1,10,447.77,1684018800,Transaction description798,Expense
799,1,9,107.71,1689289200,Transaction description799,Income
800,1,9,59.01,1683932400,Transaction description800,Expense
801,1,32,34.67,1716246000,Transaction description801,Income
802,1,19,456.39,1656025200,Transaction description802,Expense
803,1,2,312.9,1665356400,Transaction description803,Expense
804,1,4,99.01,1730592000,Transaction description804,Expense
805,1,30,115.22,1704240000,Transaction description805,Expense
806,1,13,359.16,1642809600,Transaction description806,Income
807,1,6,419.83,1682031600,Transaction description807,Income
808,1,8,340.53,1729638000,Transaction description808,Income
809,1,32,24.11,1658271600,Transaction description809,Expense
810,1,5,212.6,1718406000,Transaction description810,Income
811,1,3,151.5,1644710400,Transaction description811,Income
812,1,11,416.45,1682290800,Transaction description812,Income
813,1,4,223.03,1671667200,Transaction description813,Income
814,1,4,477.16,1665010800,Transaction description814,Expense
815,1,5,307.25,1715814000,Transaction description815,Income
816,1,19,118.03,1686783600,Transaction description816,Expense
817,1,18,168.86,1648339200,Transaction description817,Expense
818,1,3,415.44,1659654000,Transaction description818,Income
819,1,20,207.57,1667084400,Transaction description819,Income
820,1,29,373.95,1650668400,Transaction description820,Income
821,1,7,410.67,1687906800,Transaction description821,Income
822,1,26,99.01,1710806400,Transaction description822,Income
823,1,15,28.69,1709078400,Transaction description823,Income
824,1,23,358.59,1679011200,Transaction description824,Expense
825,1,30,170.8,1702944000,Transaction description825,Income
826,1,3,499.07,1660604400,Transaction description826,Expense
827,1,20,296.66,1660777200,Transaction description827,Income
828,1,1,96.43,1711756800,Transaction description828,Income
829,1,6,439.62,1663801200,Transaction description829,Income
830,1,28,289.81,1690498800,Transaction description830,Expense
831,1,2,362.68,1672358400,Transaction description831,Expense
832,1,1,402.14,1673568000,Transaction description832,Income
833,1,15,112.57,1711926000,Transaction description833,Expense
834,1,29,300.51,1700524800,Transaction description834,Expense
835,1,5,229.37,1704672000,Transaction description835,Income
836,1,31,491.76,1669852800,Transaction description836,Income
837,1,22,255.82,1699920000,Transaction description837,Expense
838,1,1,112.75,1677628800,Transaction description838,Expense
839,1,27,419.86,1710547200,Transaction description839,Expense
840,1,27,259.8,1653606000,Transaction description840,Income
841,1,30,390.16,1642636800,Transaction description841,Income
842,1,29,143.66,1689548400,Transaction description842,Expense
843,1,12,478.33,1676332800,Transaction description843,Income
844,1,19,291.79,1707264000,Transaction description844,Income
845,1,18,31.08,1718406000,Transaction description845,Expense
846,1,16,348.6,1726873200,Transaction description846,Expense
847,1,29,344.35,1685142000,Transaction description847,Income
848,1,28,47.38,1714604400,Transaction description848,Expense
849,1,12,74.19,1659654000,Transaction description849,Income
850,1,14,294.12,1680217200,Transaction description850,Income
851,1,4,286.26,1714345200,Transaction description851,Income
852,1,16,90.56,1693954800,Transaction description852,Income
853,1,29,412.66,1696633200,Transaction description853,Expense
854,1,15,368.76,1728342000,Transaction description854,Expense
855,1,19,325.12,1683414000,Transaction description855,Income
856,1,20,44.08,1697065200,Transaction description856,Expense
857,1,1,11.66,1698015600,Transaction description857,Expense
858,1,5,32.46,1693177200,Transaction description858,Expense
859,1,25,24.96,1669680000,Transaction description859,Income
860,1,6,205.99,1699228800,Transaction description860,Expense
861,1,16,224.16,1723676400,Transaction description861,Expense
862,1,1,101.51,1690066800,Transaction description862,Expense
863,1,2,244.64,1674259200,Transaction description863,Expense
864,1,17,466.84,1717110000,Transaction description864,Expense
865,1,25,454.41,1654988400,Transaction description865,Expense
866,1,10,263.67,1728082800,Transaction description866,Income
867,1,14,33.1,1687388400,Transaction description867,Income
868,1,8,88.04,1682550000,Transaction description868,Income
869,1,13,353.91,1716678000,Transaction description869,Expense
870,1,1,322.86,1707609600,Transaction description870,Expense
871,1,7,291.73,1659394800,Transaction description871,Income
872,1,23,200.48,1675036800,Transaction description872,Income
873,1,20,306.3,1661900400,Transaction description873,Expense
874,1,17,407.09,1651532400,Transaction description874,Expense
875,1,23,282.1,1661900400,Transaction description875,Expense
876,1,19,379.72,1656284400,Transaction description876,Income
877,1,19,454.01,1695769200,Transaction description877,Expense
878,1,21,359.92,1714950000,Transaction description878,Expense
879,1,10,405.56,1680044400,Transaction description879,Income
880,1,32,169.52,1673740800,Transaction description880,Expense
881,1,29,241.68,1692658800,Transaction description881,Expense
882,1,25,399.61,1687215600,Transaction description882,Expense
883,1,24,470.14,1666134000,Transaction description883,Income
884,1,5,354.0,1662678000,Transaction description884,Expense
885,1,25,349.89,1711065600,Transaction description885,Expense
886,1,16,189.73,1710892800,Transaction description886,Income
887,1,20,469.61,1693436400,Transaction description887,Income
888,1,22,331.15,1686006000,Transaction description888,Income
889,1,4,420.46,1713740400,Transaction description889,Income
890,1,31,335.36,1682809200,Transaction description890,Income
891,1,1,386.38,1681426800,Transaction description891,Expense
892,1,1,212.87,1684450800,Transaction description892,Income
893,1,21,335.78,1708992000,Transaction description893,Expense
894,1,24,236.74,1647302400,Transaction description894,Expense
895,1,31,390.82,1695337200,Transaction description895,Income
896,1,23,169.28,1692140400,Transaction description896,Income
897,1,19,315.28,1716591600,Transaction description897,Expense
898,1,18,95.26,1645920000,Transaction description898,Income
899,1,23,245.34,1643241600,Transaction description899,Income
900,1,15,450.49,1652310000,Transaction description900,Expense
901,1,30,146.81,1656802800,Transaction description901,Income
902,1,19,320.88,1695164400,Transaction description902,Income
903,1,9,424.44,1693436400,Transaction description903,Expense
904,1,32,81.06,1700784000,Transaction description904,Income
905,1,10,173.01,1726786800,Transaction description905,Expense
906,1,1,184.78,1665788400,Transaction description906,Income
907,1,19,210.22,1699315200,Transaction description907,Expense
908,1,25,188.67,1669420800,Transaction description908,Expense
909,1,25,54.23,1700524800,Transaction description909,Expense
910,1,4,149.71,1670803200,Transaction description910,Expense
911,1,25,268.08,1657062000,Transaction description911,Expense
912,1,20,132.87,1718838000,Transaction description912,Income
913,1,20,217.39,1657666800,Transaction description913,Expense
914,1,28,98.39,1660518000,Transaction description914,Income
915,1,19,320.77,1680994800,Transaction description915,Expense
916,1,13,425.66,1663628400,Transaction description916,Expense
917,1,14,425.99,1664146800,Transaction description917,Income
918,1,29,226.84,1679443200,Transaction description918,Income
919,1,26,363.75,1672012800,Transaction description919,Income
920,1,3,304.87,1715641200,Transaction description920,Income
921,1,17,392.58,1701993600,Transaction description921,Expense
922,1,26,460.45,1659308400,Transaction description922,Expense
923,1,27,150.77,1642723200,Transaction description923,Income
924,1,8,387.75,1668470400,Transaction description924,Income
925,1,21,423.89,1662505200,Transaction description925,Expense
926,1,12,230.2,1650754800,Transaction description926,Expense
927,1,13,277.25,1694214000,Transaction description927,Expense
928,1,29,240.75,1703548800,Transaction description928,Expense
929,1,22,121.12,1659481200,Transaction description929,Income
930,1,30,216.19,1665615600,Transaction description930,Income
931,1,2,238.46,1687042800,Transaction description931,Expense
932,1,25,388.27,1723503600,Transaction description932,Income
933,1,2,138.41,1684537200,Transaction description933,Expense
934,1,5,410.97,1704326400,Transaction description934,Expense
935,1,21,375.88,1691622000,Transaction description935,Income
936,1,3,46.53,1648252800,Transaction description936,Income
937,1,32,251.93,1655679600,Transaction description937,Income
938,1,28,228.54,1715814000,Transaction description938,Expense
939,1,32,234.29,1657580400,Transaction description939,Income
940,1,10,349.16,1655247600,Transaction description940,Income
941,1,20,368.9,1657753200,Transaction description941,Expense
942,1,29,176.39,1688943600,Transaction description942,Expense
943,1,7,158.38,1647734400,Transaction description943,Expense
944,1,22,134.83,1715900400,Transaction description944,Income
945,1,13,75.11,1718838000,Transaction description945,Income
946,1,9,157.86,1721257200,Transaction description946,Expense
947,1,21,40.24,1685919600,Transaction description947,Income
948,1,14,317.15,1710201600,Transaction description948,Income
949,1,1,75.88,1663455600,Transaction description949,Income
950,1,23,450.25,1721948400,Transaction description950,Income
951,1,21,472.43,1665356400,Transaction description951,Expense
952,1,7,224.6,1671148800,Transaction description952,Expense
953,1,6,363.12,1718751600,Transaction description953,Expense
954,1,25,80.39,1717196400,Transaction description954,Income
955,1,28,424.63,1729551600,Transaction description955,Income
956,1,11,232.82,1688770800,Transaction description956,Income
957,1,28,31.09,1692831600,Transaction description957,Income
958,1,14,41.03,1703721600,Transaction description958,Expense
959,1,13,43.37,1711065600,Transaction description959,Income
960,1,13,186.25,1649026800,Transaction description960,Expense
961,1,6,423.32,1677196800,Transaction description961,Income
962,1,25,102.74,1669334400,Transaction description962,Expense
963,1,16,67.77,1676073600,Transaction description963,Income
964,1,13,197.95,1680649200,Transaction description964,Income
965,1,6,285.67,1669852800,Transaction description965,Income
966,1,5,418.98,1680822000,Transaction description966,Expense
967,1,19,432.07,1693004400,Transaction description967,Expense
968,1,22,477.68,1700697600,Transaction description968,Income
969,1,24,129.59,1652914800,Transaction description969,Income
970,1,16,142.43,1699401600,Transaction description970,Expense
971,1,18,319.16,1681945200,Transaction description971,Expense
972,1,5,435.6,1649977200,Transaction description972,Expense
973,1,5,220.69,1729378800,Transaction description973,Expense
974,1,8,238.58,1712703600,Transaction description974,Income
975,1,29,124.31,1669248000,Transaction description975,Income
976,1,15,198.73,1669334400,Transaction description976,Income
977,1,20,184.28,1695078000,Transaction description977,Expense
978,1,19,433.17,1729465200,Transaction description978,Expense
979,1,20,222.67,1707868800,Transaction description979,Expense
980,1,18,393.22,1649026800,Transaction description980,Expense
981,1,14,159.16,1668384000,Transaction description981,Income
982,1,19,242.0,1707955200,Transaction description982,Expense
983,1,6,348.23,1691017200,Transaction description983,Income
984,1,3,447.68,1709510400,Transaction description984,Expense
985,1,15,96.56,1669680000,Transaction description985,Expense
986,1,31,458.09,1709164800,Transaction description986,Income
987,1,13,109.87,1650668400,Transaction description987,Income
988,1,5,495.39,1719270000,Transaction description988,Income
989,1,17,287.34,1677715200,Transaction description989,Income
990,1,17,333.91,1680908400,Transaction description990,Expense
991,1,27,263.47,1704067200,Transaction description991,Income
992,1,24,454.06,1704499200,Transaction description992,Expense
993,1,14,166.02,1645574400,Transaction description993,Expense
994,1,24,32.18,1675123200,Transaction description994,Expense
995,1,31,411.14,1704412800,Transaction description995,Income
996,1,11,455.71,1677801600,Transaction description996,Expense
997,1,12,166.86,1718665200,Transaction description997,Expense
998,1,17,372.13,1719442800,Transaction description998,Income
999,1,14,265.0,1686697200,Transaction description999,Expense
